#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:49:37       0    450     77      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:49:38       0    447     76      -    100    100      0      0      0      0  10251   2145  23156     46      0      0      0 
 20260818    11:49:39       0    447     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:49:40       0    441     78      -     99     88      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:49:41       0    453     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      6      2 
 20260818    11:49:42       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:49:43       0    445     74      -     99    100      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:49:44       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:49:45       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:49:46       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      4      4 
 20260818    11:49:48       0    450     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:49:49       0    447     76      -    100    100      0      0      0      0  10251   2160  23156     46      0      0      0 
 20260818    11:49:50       0    446     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:49:51       0    447     76      -     99     37      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:49:52       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      8      3 
 20260818    11:49:53       0    448     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:49:54       0    446     76      -     99     30      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:49:55       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:49:56       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:49:57       0    449     78      -    100      1      0      0      0      0  10251   2430  23156     46      0     12      5 
 20260818    11:49:58       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:49:59       0    449     71      -    100    100      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:50:00       0    448     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:50:01       0    446     77      -     99     62      0      0      0      0  10251   2355  23156     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:50:02       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      4      3 
 20260818    11:50:03       0    451     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:50:04       0    446     70      -    100    100      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:50:05       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:50:06       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:07       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      8      2 
 20260818    11:50:09       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      8 
 20260818    11:50:10       0    446     74      -    100    100      0      0      0      0  10251   2175  23156     46      0      0      0 
 20260818    11:50:11       0    450     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:50:12       0    441     69      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:50:13       0    447     77      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      4 
 20260818    11:50:14       0    453     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:15       0    445     72      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:50:16       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:17       0    452     77      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:18       0    444     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      3 
 20260818    11:50:19       0    448     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:20       0    447     73      -    100    100      0      0      0      0  10251   2190  23156     46      0      0      0 
 20260818    11:50:21       0    451     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:50:22       0    442     79      -     99    100      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:23       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0     23      5 
 20260818    11:50:24       0    449     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:50:25       0    444     81      -     99     75      0      0      0      0  10251   2265  23156     46      0      0      0 
 20260818    11:50:26       0    453     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:27       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:28       0    450     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      4      6 
 20260818    11:50:30       0    447     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:31       0    447     75      -    100     74      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:32       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:33       0    446     72      -    100     90      0      0      0      0  10251   2580  23156     46      0     19      5 
 20260818    11:50:34       0    447     78      -    100      1      0      0      0      0  10251   2280  23156     46      0     21      8 
 20260818    11:50:35       0    440     79      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:50:36       0    449     78      -    100     74      0      0      0      0  10251   2625  23156     46      0     11      3 
 20260818    11:50:37       0    448     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:50:38       0    445     76      -     99     90      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:50:39       0    454     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:50:40       0    442     73      -    100     13      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:41       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      2      1 
 20260818    11:50:42       0    446     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:43       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     12      5 
 20260818    11:50:44       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      1 
 20260818    11:50:45       0    448     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:50:46       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:47       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:50:48       0    447     78      -    100     23      0      0      0      0  10251   2415  23156     46      0      4      6 
 20260818    11:50:49       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:50:51       0    444     74      -     99     86      0      0      0      0  10251   2250  23156     46      0      0      2 
 20260818    11:50:52       0    447     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      4      0 
 20260818    11:50:53       0    447     70      -     99     32      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:50:54       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:50:55       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:50:56       0    441     73      -     99     91      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:50:57       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:50:58       0    447     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:50:59       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      6 
 20260818    11:51:00       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:01       0    447     78      -    100     82      0      0      0      0  10251   2445  23156     46      0      8   1232 
 20260818    11:51:02       0    447     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:03       0    446     71      -     99    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:51:04       0    444     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      2      1 
 20260818    11:51:05       0    446     76      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:06       0    446     74      -     99     99      0      0      0      0  10251   2565  23156     46      0     11      5 
 20260818    11:51:07       0    446     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      1      0 
 20260818    11:51:08       0    446     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:09       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:51:10       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      8 
 20260818    11:51:12       0    448     78      -    100      7      0      0      0      0  10251   2430  23156     46      0     18      5 
 20260818    11:51:13       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:14       0    447     73      -    100     91      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:15       0    447     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:51:16       0    445     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      1 
 20260818    11:51:17       0    444     71      -     99    100      0      0      0      0  10251   2595  23156     46      0     11      4 
 20260818    11:51:18       0    445     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      1      0 
 20260818    11:51:19       0    448     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:20       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     27      4 
 20260818    11:51:21       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:22       0    448     75      -    100     91      0      0      0      0  10251   2385  23156     46      0  11759   1035 
 20260818    11:51:23       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:24       0    446     73      -    100    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:51:25       0    450     78      -    100      1      0      0      0      0  10251   2310  23156     46      0     26      4 
 20260818    11:51:26       0    447     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      1 
 20260818    11:51:27       0    446     72      -     99    100      0      0      0      0  10251   2580  23156     46      0   9185   1287 
 20260818    11:51:28       0    448     78      -    100      1      0      0      0      0  10251   2325  23547     48      0      0      0 
 20260818    11:51:29       0    446     77      -    100      1      0      0      0      0  10251   2355  23547     48      0      0      0 
 20260818    11:51:30       0    449     78      -    100      1      0      0      0      0  10251   2340  23547     48      0      0      1 
 20260818    11:51:31       0    449     78      -    100      1      0      0      0      0  10251   2340  23547     48      0      0      0 
 20260818    11:51:33       0    448     78      -    100      6      0      0      0      0  10251   2355  23547     48      0     12      8 
 20260818    11:51:34       0    449     78      -    100      1      0      0      0      0  10251   2325  23547     48      0      5      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:51:35       0    444     77      -     99     87      0      0      0      0  10251   2565  23547     48      0      0      0 
 20260818    11:51:36       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:51:37       0    443     77      -    100      3      0      0      0      0  10251   2385  23547     48      0      0      0 
 20260818    11:51:38       0    453     78      -    100      1      0      0      0      0  10251   2355  23547     48      0     11      4 
 20260818    11:51:39       0    447     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:51:40       0    445     78      -    100      2      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:41       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:42       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:43       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      8      4 
 20260818    11:51:44       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:45       0    444     75      -     99     85      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:51:46       0    447     77      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:51:47       0    445     79      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:48       0    445     73      -     99     99      0      0      0      0  10251   2580  23156     46      0     11      4 
 20260818    11:51:49       0    448     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:51:50       0    444     76      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:51       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     22      5 
 20260818    11:51:52       0    450     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:51:54       0    448     73      -    100     91      0      0      0      0  10251   2565  23156     46      0  13726    380 
 20260818    11:51:55       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:51:56       0    446     72      -     99    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:51:57       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      4      4 
 20260818    11:51:58       0    446     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:51:59       0    445     72      -     99     85      0      0      0      0  10251   2550  23156     46      0     12      5 
 20260818    11:52:00       0    446     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      1 
 20260818    11:52:01       0    440     73      -     99     99      0      0      0      0  10251   2640  23156     46      0     17      5 
 20260818    11:52:02       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     17      5 
 20260818    11:52:03       0    431     78      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:52:04       0    459     79      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:52:05       0    444     69      -    100     44      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:06       0    448     78      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:52:07       0    445     79      -    100     90      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:52:08       0    448     79      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      1 
 20260818    11:52:09       0    446     80      -    100      1      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:52:10       0    448     80      -    100      1      0      0      0      0  10251   2505  23156     46      0      0      0 
 20260818    11:52:11       0    447     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:52:12       0    449     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      2      1 
 20260818    11:52:13       0    450     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:52:15       0    450     80      -    100      1      0      0      0      0  10251   2460  23156     46      0     10      5 
 20260818    11:52:16       0    448     80      -    100      1      0      0      0      0  10251   2475  23156     46      0      6      0 
 20260818    11:52:17       0    449     80      -    100      1      0      0      0      0  10251   2475  23156     46      0     11      5 
 20260818    11:52:18       0    445     81      -    100      1      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:19       0    451     80      -    100      1      0      0      0      0  10251   2460  23156     46      0     11      5 
 20260818    11:52:20       0    448     79      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:52:21       0    449     77      -    100     65      0      0      0      0  10251   2625  23156     46      0      5      2 
 20260818    11:52:22       0    450     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      1      0 
 20260818    11:52:23       0    448     73      -    100      8      0      0      0      0  10251   2430  23156     46      0     27   1391 
 20260818    11:52:24       0    447     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:25       0    448     80      -    100      1      0      0      0      0  10251   2415  23156     46      0   5043      4 
 20260818    11:52:26       0    448     80      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      1 
 20260818    11:52:27       0    448     80      -    100      1      0      0      0      0  10251   2430  23156     46      0      7      3 
 20260818    11:52:28       0    448     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:29       0    448     80      -    100      1      0      0      0      0  10251   2430  23156     46      0      8      3 
 20260818    11:52:30       0    449     79      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:52:31       0    445     73      -    100     94      0      0      0      0  10251   2535  23156     46      0      0      0 
 20260818    11:52:32       0    447     79      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      0 
 20260818    11:52:33       0    446     72      -    100     88      0      0      0      0  10251   2520  23156     46      0      0      0 
 20260818    11:52:35       0    448     79      -    100      1      0      0      0      0  10251   2385  23547     48      0      0      2 
 20260818    11:52:36       0    447     75      -    100    100      0      0      0      0  10251   2235  23547     48      0      5      0 
 20260818    11:52:37       0    451     79      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:52:38       0    448     74      -    100    100      0      0      0      0  10251   2265  23156     46      0      0      0 
 20260818    11:52:39       0    448     80      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:52:40       0    447     75      -    100     65      0      0      0      0  10251   2310  23156     46      0      0      1 
 20260818    11:52:41       0    450     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:42       0    449     79      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:52:43       0    454     80      -    100      1      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:44       0    445     78      -    100     40      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:45       0    451     79      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:46       0    439     79      -    100    100      0      0      0      0  10251   2520  23156     46      0      0      0 
 20260818    11:52:47       0    451     79      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:52:48       0    445     70      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:52:49       0    453     79      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:50       0    446     73      -    100     99      0      0      0      0  10251   2565  23156     46      0      0      1 
 20260818    11:52:51       0    450     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:52:52       0    446     80      -    100      1      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:53       0    451     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:52:54       0    450     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:52:56       0    449     81      -    100      1      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:52:57       0    448     79      -    100      1      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:52:58       0    450     80      -    100      2      0      0      0      0  10251   2460  23156     46      0      6      0 
 20260818    11:52:59       0    448     80      -    100      1      0      0      0      0  10251   2505  23156     46      0      0      0 
 20260818    11:53:00       0    450     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      4      4 
 20260818    11:53:01       0    448     80      -    100      1      0      0      0      0  10251   2505  23156     46      0      0      0 
 20260818    11:53:02       0    448     76      -    100      1      0      0      0      0  10251   2475  23156     46      0     10      5 
 20260818    11:53:03       0    446     79      -    100      1      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:53:04       0    449     80      -    100      1      0      0      0      0  10251   2415  23156     46      0     11      5 
 20260818    11:53:05       0    446     80      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:53:06       0    448     80      -    100      1      0      0      0      0  10251   2430  23156     46      0     11      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:53:07       0    453     80      -    100      3      0      0      0      0  10251   2400  23547     48      0      0      0 
 20260818    11:53:08       0    449     80      -    100      1      0      0      0      0  10251   2400  23156     46      0      9      3 
 20260818    11:53:09       0    447     80      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      1 
 20260818    11:53:10       0    448     79      -    100      2      0      0      0      0  10251   2490  23547     48      0      4      6 
 20260818    11:53:11       0    448     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:53:12       0    449     80      -    100      1      0      0      0      0  10251   2445  23156     46      0   8396   1388 
 20260818    11:53:13       0    449     79      -    100      1      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:53:14       0    446     72      -    100    100      0      0      0      0  10251   2430  23156     46      0      8      3 
 20260818    11:53:15       0    448     79      -    100      1      0      0      0      0  10251   2430  23156     46      0      2      0 
 20260818    11:53:16       0    448     75      -    100     90      0      0      0      0  10251   2295  23156     46      0      7      3 
 20260818    11:53:18       0    447     80      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      4 
 20260818    11:53:19       0    445     75      -    100     38      0      0      0      0  10251   2385  23156     46      0      7      0 
 20260818    11:53:20       0    449     79      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:53:21       0    446     74      -    100      6      0      0      0      0  10251   2520  23156     46      0      0      0 
 20260818    11:53:22       0    448     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:53:23       0    448     80      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      1 
 20260818    11:53:24       0    452     80      -    100      1      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:53:25       0    442     79      -    100    100      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:53:26       0    451     80      -    100      1      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:53:27       0    447     71      -    100    100      0      0      0      0  10251   2655  23156     46      0      0      0 
 20260818    11:53:28       0    451     79      -    100      1      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:53:29       0    444     72      -    100    100      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:53:30       0    445     78      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      0 
 20260818    11:53:31       0    443     70      -    100     85      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:53:32       0    444     79      -    100      1      0      0      0      0  10251   2430  23156     46      0      0      0 
 20260818    11:53:33       0    450     71      -    100    100      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:53:34       0    448     79      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      0 
 20260818    11:53:35       0    448     80      -    100      1      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:53:36       0    449     80      -    100      1      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:53:37       0    450     80      -    100      1      0      0      0      0  10251   2505  23156     46      0      0      0 
 20260818    11:53:38       0    451     80      -    100      1      0      0      0      0  10251   2490  23156     46      0      0      0 
 20260818    11:53:40       0    445     79      -    100      1      0      0      0      0  10251   2505  23547     48      0      0      0 
 20260818    11:53:41       0    451     80      -    100      1      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:53:42       0    448     79      -    100      1      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:53:43       0    451     80      -    100      1      0      0      0      0  10251   2475  23547     48      0      0      0 
 20260818    11:53:44       0    446     78      -    100     33      0      0      0      0  10251   2535  23156     46      0     17      4 
 20260818    11:53:45       0    450     80      -    100      1      0      0      0      0  10251   2490  23185     48      0    247     95 
 20260818    11:53:46       0    266     60      -     75     47      0      0      0      0  10251   2700   2443     48      0  11206   1069 
 20260818    11:53:47       0    243     66      -    100     15      0      0      0      0  10251   2700   2036     46      0  12931   1387 
 20260818    11:53:48       0    266     63      -    100     15      0      0      0      0  10251   2700   2427     48      0  12956   1415 
 20260818    11:53:49       0    250     62      -     57      7      0      0      0      0  10251   2700   2196     46      0  12904   1424 
 20260818    11:53:50       0    248     64      -    100     15      0      0      0      0  10251   2700   2196     46      0  13038   1389 
 20260818    11:53:51       0    263     62      -    100     14      0      0      0      0  10251   2700   2587     48      0  13050   1422 
 20260818    11:53:52       0    246     61      -    100     16      0      0      0      0  10251   2700   2356     46      0  12982   1415 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:53:53       0    257     63      -    100     15      0      0      0      0  10251   2700   2356     46      0  12906   1385 
 20260818    11:53:54       0    266     62      -    100     14      0      0      0      0  10251   2700   2747     48      0  13213   1412 
 20260818    11:53:55       0    248     60      -    100     16      0      0      0      0  10251   2700   2356     46      0  13111   1411 
 20260818    11:53:56       0    261     62      -    100     16      0      0      0      0  10251   2700   2356     46      0  12884   1380 
 20260818    11:53:57       0    257     60      -    100     16      0      0      0      0  10251   2700   2779     48      0  12912   1384 
 20260818    11:53:58       0    246     62      -    100     14      0      0      0      0  10251   2700   2388     46      0  13213   1407 
 20260818    11:53:59       0    265     62      -    100     16      0      0      0      0  10251   2700   2388     46      0  12903   1378 
 20260818    11:54:01       0    242     59      -     56      6      0      0      0      0  10251   2700   2779     48      0  12889   1381 
 20260818    11:54:02       0    239     61      -    100     14      0      0      0      0  10251   2700   2388     46      0  13274   1404 
 20260818    11:54:03       0    257     62      -    100     14      0      0      0      0  10251   2700   2388     46      0  13018   1375 
 20260818    11:54:04       0    249     60      -    100     15      0      0      0      0  10251   2700   2779     48      0  13057   1390 
 20260818    11:54:05       0    257     61      -    100     14      0      0      0      0  10251   2700   2388     46      0  13393   1385 
 20260818    11:54:06       0    257     62      -    100     14      0      0      0      0  10251   2700   2388     46      0  13178   1389 
 20260818    11:54:07       0    247     59      -    100     17      0      0      0      0  10251   2700   2420     46      0  12957   1390 
 20260818    11:54:08       0    260     60      -    100     17      0      0      0      0  10251   2700   2420     46      0  13236   1395 
 20260818    11:54:09       0    260     56      -    100     17      0      0      0      0  10251   2700   2420     46      0  13047   1419 
 20260818    11:54:10       0    254     60      -    100     17      0      0      0      0  10251   2700   2420     46      0  12938   1382 
 20260818    11:54:11       0    263     60      -    100     17      0      0      0      0  10251   2700   2420     46      0  12987   1409 
 20260818    11:54:12       0    253     60      -     92     15      0      0      0      0  10251   2700   2420     46      0  13273   1417 
